id_film,titre_film,duree,genres_liste,date_sortie,utilisateur_note,nbre_utilisateur_note
1308728,Carnage chez les Puppets,91 min, Action Comédie Policier,19 septembre 2018 ,"5,4",29 k
8173728,La Casa Lobo,75 min, Animation Drame Horreur,1 novembre 2018 ,"7,5","3,2 k"
6864046,Shadow,116 min, Action Aventure Drame,30 septembre 2018 ,"7,0",16 k
3226786,Bigger,107 min, Biographique Drame Sport,12 octobre 2018 ,"6,4","2,8 k"
6210996,Outfall,88 min, Drame Thriller,29 novembre 2018 ,"5,1","9,3 k"
972544,Back Roads,101 min, Policier Drame Thriller,7 décembre 2018 ,"6,5","6,3 k"
4042818,Ma vie avec John F. Donovan,123 min, Drame,13 mars 2018 ,"6,1","7,1 k"
7826276,Profile,106 min, Mystère Thriller,14 mai 2018 ,"6,7","4,8 k"
7242142,Blindspotting,95 min, Comédie Policier Drame,3 octobre 2018 ,"7,4",31 k
3458510,Les potes,97 min, Comédie Drame,20 avril 2018 ,"5,1","7,2 k"
6902696,Gloria Bell,102 min, Comédie Drame Musical,1 mai 2018 ,"6,3",12 k
5592796,Driven,113 min, Biographique Drame Thriller,16 août 2018 ,"6,4","7,1 k"
4951982,Kursk,117 min, Action Aventure Drame,7 novembre 2018 ,"6,6",19 k
6143850,Distorted,86 min, Policier Mystère Thriller,31 mai 2018 ,"4,6",9 k
6769280,Time Lovers,104 min, Comédie Drame Romantique,7 novembre 2018 ,"5,8","9,1 k"
3451984,Another Time,89 min, Aventure Comédie Romantique,14 septembre 2018 ,"4,5",972
5688868,Primal Rage,106 min, Action Aventure Horreur,4 avril 2018 ,"4,9","3,7 k"
6821012,Mariage à Long Island,116 min, Comédie,27 avril 2018 ,"5,2",22 k
8439854,Lust Stories,120 min, Drame Romantique,15 juin 2018 ,"6,4",11 k
7424200,Teen Titans Go! Le film,84 min, Animation Action Aventure,5 septembre 2018 ,"6,7",20 k
6768578,Dogman,103 min, Policier Drame Thriller,11 juillet 2018 ,"7,2",27 k
5092380,Dans la brume,89 min, Drame Mystère Science-fiction,4 avril 2018 ,"5,9","6,8 k"
2315596,Galveston,91 min, Action Policier Drame,10 octobre 2018 ,"6,2",15 k
7489816,Le Jeu,90 min, Comédie Drame,17 octobre 2018 ,"6,8",16 k
2850272,Monster,98 min, Policier Drame,7 mai 2018 ,"6,5",6 k
8020896,An Elephant Sitting Still,230 min, Drame,9 janvier 2018 ,"7,8","6,8 k"
5692390,Status Update,106 min, Comédie Fantastique Romantique,30 mars 2018 ,"5,7","5,4 k"
3385524,Stan et Ollie,98 min, Biographique Comédie Drame,6 mars 2018 ,"7,2",38 k
7448180,The Debt Collector,95 min, Action Comédie,2 septembre 2018 ,"5,8","7,9 k"
1127881,Farming,101 min, Drame,11 octobre 2018 ,"6,1","1,6 k"
8129794,100 Dinge,111 min, Comédie Drame,6 décembre 2018 ,"6,3",6 k
6916362,Les Enquêtes du Département V: Dossier 64,119 min, Policier Mystère Thriller,20 février 2018 ,"7,4",17 k
7074886,The Front Runner,113 min, Biographique Drame Historique,16 janvier 2018 ,"6,1",13 k
8108202,Stree,128 min, Comédie Horreur,31 août 2018 ,"7,5",34 k
8185182,Un grand voyage vers la nuit,138 min, Drame Mystère Romantique,30 janvier 2018 ,"7,1","8,3 k"
7608028,The Open House,94 min, Horreur Thriller,19 janvier 2018 ,"3,3",35 k
6083648,The Watcher,103 min, Mystère Thriller,11 avril 2018 ,"4,6","7,1 k"
6866224,The Hummingbird Project,111 min, Drame Thriller,22 mars 2018 ,"6,2",15 k
7141148,Can't Have You,90 min, Comédie Drame Romantique,2018,"3,7",146
2237324,Agents doubles,96 min, Policier Thriller,27 juin 2018 ,"5,2","6,7 k"
7098658,Raazi,138 min, Action Drame Thriller,11 mai 2018 ,"7,7",31 k
7284204,Summer Love,95 min, Comédie Drame Romantique,20 décembre 2018 ,"5,5","3,6 k"
7248144,En affære,92 min, Drame Thriller,5 octobre 2018 ,"5,5","2,2 k"
7167630,Batman: Gotham by Gaslight,78 min, Animation Action Aventure,23 janvier 2018 ,"6,7",17 k
6684714,Acts of Violence,86 min, Action Policier Thriller,12 janvier 2018 ,"5,3",13 k
5427194,The Miracle Season,101 min, Drame Sport,6 avril 2018 ,"6,5","5,6 k"
9109306,The Final Wish,95 min, Horreur,24 janvier 2018 ,"4,2",8 k
4976192,Code 211,86 min, Action Drame Thriller,8 juin 2018 ,"4,4","8,5 k"
3396114,On a échangé nos Noëls,112 min, Famille,14 novembre 2018 ,"5,8","1,5 k"
6317180,Radium Girls,102 min, Drame Historique,15 décembre 2018 ,"6,2",2 k
5935704,Padmavati,164 min, Drame Historique Romantique,25 janvier 2018 ,"7,0",33 k
1999890,Hell Fest,89 min, Horreur Thriller,28 septembre 2018 ,"5,5",18 k
5208950,Kickboxer: L'héritage,110 min, Action Drame,26 janvier 2018 ,"5,0","5,5 k"
4266076,La nuit a dévoré le monde,93 min, Drame Horreur Thriller,7 mars 2018 ,"6,0",14 k
5536610,Private Life,123 min, Comédie Drame,5 octobre 2018 ,"7,2",20 k
5068162,Sometimes Always Never,91 min, Comédie Drame Mystère,28 novembre 2018 ,"6,3","2,8 k"
3619070,Tell Me Your Name,89 min, Drame Horreur Thriller,10 août 2018 ,"4,1","1,7 k"
5360952,Hurricane,103 min, Action Aventure Policier,28 février 2018 ,"5,1",21 k
3685236,Ibiza,94 min, Comédie Romantique,25 mai 2018 ,"5,2",18 k
6474040,Stockholm,92 min, Biographique Comédie Policier,28 mai 2018 ,"6,1",13 k
6521776,Open 24 Hours,102 min, Horreur,20 juillet 2018 ,"5,5","3,9 k"
4052050,He's Out There,89 min, Horreur Thriller,31 août 2018 ,"5,2","8,7 k"
7060344,Ratsasan,170 min, Policier Drame Mystère,12 octobre 2018 ,"8,3",45 k
6400166,Mon meilleur ami,90 min, Drame Romantique,27 mars 2018 ,"6,7","3,6 k"
8307082,Sauvage,99 min, Drame,29 août 2018 ,"7,0","4,9 k"
9213244,Antrum: The Deadliest Film Ever Made,95 min, Horreur,12 novembre 2018 ,"4,9","3,2 k"
5493944,La Petite Sirène,85 min, Aventure Drame Fantastique,17 août 2018 ,"4,3","9,1 k"
3120280,Sierra Burgess Is a Loser,105 min, Comédie Drame Romantique,7 septembre 2018 ,"5,8",39 k
5741008,Bully,83 min, Comédie,31 décembre 2018 ,"5,8",441
6063050,Acrimony,120 min, Horreur Romantique Thriller,30 mars 2018 ,"5,8",9 k
7133686,Nouvelle génération,106 min, Animation Action Aventure,7 septembre 2018 ,"6,6",18 k
10182822,Silvio et les autres,151 min, Biographique Drame,31 octobre 2018 ,"6,7","6,2 k"
5466186,Otages à Entebbe,107 min, Action Drame Historique,2 mai 2018 ,"5,9",16 k
7349910,Nightmare Cinema,119 min, Drame Horreur Mystère,5 novembre 2018 ,"5,5","4,6 k"
4922674,Parallel,104 min, Drame Mystère Science-fiction,2 octobre 2018 ,"5,8",4 k
7388562,"Paul, apôtre du Christ",108 min, Aventure Biographique Drame,2 mai 2018 ,"6,6","8,8 k"
7645780,The Wedding Guest,96 min, Thriller,18 août 2018 ,"5,8","5,9 k"
5164184,La part obscure,100 min, Mystère Thriller,22 juin 2018 ,"5,7",13 k
7581902,Sonu Ke Titu Ki Sweety,138 min, Comédie Romantique,23 février 2018 ,"7,1",23 k
4465572,American Woman,111 min, Drame Mystère,14 juin 2018 ,"6,8","6,8 k"
7451284,Batman Ninja,85 min, Animation Action Science-fiction,24 avril 2018 ,"5,6",21 k
6704776,Le photographe de Mauthausen,110 min, Biographique Drame Historique,26 octobre 2018 ,"6,7",11 k
6859762,The Little Stranger,111 min, Drame Horreur Mystère,26 septembre 2018 ,"5,5",10 k
1799516,Benji,87 min, Policier Drame Famille,16 mars 2018 ,"6,3","4,9 k"
2316479,Blue Iguana,100 min, Action Comédie Policier,5 octobre 2018 ,"5,6","6,4 k"
7738450,Thunder Road,92 min, Comédie Drame,12 septembre 2018 ,"7,0",18 k
7999950,Des retrouvailles à Noël,90 min, Drame Famille Romantique,18 juin 2018 ,"6,9",847
4738776,Half Magic,94 min, Comédie Romantique,23 février 2018 ,"4,7","1,4 k"
6046314,Bel Canto,100 min, Drame Musical Romantique,22 mai 2018 ,"5,4","3,4 k"
7328154,Holiday,93 min, Policier Drame,11 octobre 2018 ,"5,7","4,1 k"
1389098,Mapplethorpe,102 min, Biographique Drame,23 septembre 2018 ,"6,1","1,7 k"
8883524,Bloodline,97 min, Policier Horreur Thriller,29 février 2018 ,"6,0","8,2 k"
3313182,The White Orchid,82 min, Drame Mystère Thriller,19 juillet 2018 ,"5,4","1,2 k"
7218518,Padman,140 min, Biographique Comédie Drame,16 juin 2018 ,"7,9",27 k
6170506,Beast of Burden,89 min, Action Policier Drame,23 février 2018 ,"3,6",3 k
6012244,Elite Squad,99 min, Action Thriller,5 février 2018 ,"5,1","3,1 k"
6211976,Vigilante,91 min, Policier Drame Mystère,29 mars 2018 ,"5,7","9,3 k"
8523334,Nicky Larson et le parfum de Cupidon,91 min, Action Comédie Policier,6 février 2018 ,"6,5","4,7 k"
4762824,My Deer Hunter Dad,83 min, Comédie Drame,6 juillet 2018 ,"5,5",4 k
7455076,Benjamin,85 min, Comédie Drame Romantique,25 décembre 2018 ,"6,6",2 k
6443294,Blaze,129 min, Biographique Drame Musical,17 août 2018 ,"6,5","3,3 k"
69049,De l'autre côté du vent,122 min, Drame,2 novembre 2018 ,"6,7","7,4 k"
7295450,Between Worlds,90 min, Fantastique Thriller,29 avril 2018 ,"4,0","8,7 k"
6832388,The Dark,95 min, Drame Fantastique Horreur,12 octobre 2018 ,"5,6","5,6 k"
5117428,Wild Rose,101 min, Drame Musical,17 juillet 2018 ,"7,1",14 k
6418918,Little Woods,105 min, Policier Drame Western,19 avril 2018 ,"6,2","3,5 k"
5968274,L'ange du Mossad,114 min, Action Biographique Drame,14 septembre 2018 ,"6,6",14 k
7725596,Badhaai ho,124 min, Comédie Drame,18 octobre 2018 ,"7,9",35 k
3208026,The Renegade,100 min, Action Drame Historique,5 septembre 2018 ,"6,8",12 k
7515456,Hurricane,107 min, Action Drame Guerre,17 août 2018 ,"5,9",5 k
2404639,The Happy Prince,105 min, Biographique Drame,19 décembre 2018 ,"6,2","5,4 k"
5688996,Alex Strangelove,99 min, Comédie Drame Romantique,8 juin 2018 ,"6,3",18 k
5670152,Traffik,96 min, Thriller,1 mai 2018 ,"5,9",20 k
6386748,Les oiseaux de passage,125 min, Policier Drame,10 avril 2018 ,"7,5",12 k
6749318,Speed Kills,102 min, Action Policier Drame,22 novembre 2018 ,"4,3","3,6 k"
9177882,"Constantine : City of Demons, le film",90 min, Animation Action Fantastique,17 octobre 2018 ,"7,3","7,7 k"
6483364,Teen Spirit,93 min, Drame Musical,26 juin 2018 ,"6,1","9,1 k"
7531138,Only You,119 min, Drame Romantique,8 octobre 2018 ,"6,7",3 k
6688022,After Everything,95 min, Comédie Drame Romantique,12 octobre 2018 ,"6,4","1,7 k"
8155182,Leprechaun Returns,92 min, Comédie Fantastique Horreur,11 décembre 2018 ,"5,0","4,7 k"
7033192,Pond Life,100 min, Drame,26 avril 2018 ,"6,0",376
6251024,Office Uprising,92 min, Action Comédie Horreur,19 juin 2018 ,"5,8",18 k
7142506,Monsieur,99 min, Drame Romantique,26 décembre 2018 ,"7,7","7,4 k"
7256866,Father of the Year,94 min, Comédie,20 juillet 2018 ,"5,2",12 k
4682136,The Seagull,98 min, Comédie Drame Romantique,28 novembre 2018 ,"5,7","3,7 k"
6793580,Champions,124 min, Comédie Drame Famille,6 juin 2018 ,"7,2",10 k
5622412,Black Water,104 min, Action Drame Thriller,14 juin 2018 ,"4,7","7,5 k"
6892462,Le Monde est à toi,102 min, Comédie Policier,15 août 2018 ,"6,3","4,5 k"
7044076,The Cleaning Lady,90 min, Horreur Thriller,23 octobre 2018 ,"5,5","3,7 k"
5709188,A.X.L.,100 min, Action Aventure Drame,26 octobre 2018 ,"5,3",12 k
8116428,Along with the Gods: Les 49 derniers jours,142 min, Action Aventure Drame,1 août 2018 ,"7,1","7,6 k"
6523720,The Quake,106 min, Action Drame Thriller,3 janvier 2018 ,"6,2",12 k
7156436,Take Point,119 min, Action Thriller,26 décembre 2018 ,"5,4","1,3 k"
7262882,Master Z: The Ip Man Legacy,107 min, Action Biographique Policier,20 décembre 2018 ,"6,5","8,9 k"
6900448,"Miraï, ma petite soeur",98 min, Animation Aventure Drame,26 décembre 2018 ,"7,0",16 k
7365604,Dog Days,113 min, Comédie Drame Romantique,8 août 2018 ,"6,2","5,1 k"
5685006,Puppet Master: The Littlest Reich,90 min, Comédie Horreur,17 août 2018 ,"5,4","4,1 k"
6852872,Elizabeth Harvest,108 min, Horreur Science-fiction Thriller,16 décembre 2018 ,"5,8","8,7 k"
6628102,Le poirier sauvage,188 min, Drame,8 août 2018 ,"8,0",25 k
7095482,El reino,132 min, Drame Mystère Thriller,17 avril 2018 ,"7,1","8,1 k"
1235187,Where Hands Touch,122 min, Drame Romantique Guerre,10 mai 2018 ,"6,5","4,7 k"
3960240,The After Party,120 min, Comédie Musical,24 août 2018 ,"5,8","4,5 k"
6516314,Piercing,81 min, Horreur Mystère Thriller,1 février 2018 ,"5,5","7,9 k"
7367960,Mon ninja et moi,83 min, Animation Action Aventure,15 juillet 2018 ,"7,2","5,6 k"
7886614,Oscar et le monde des chats,87 min, Animation Aventure Comédie,12 décembre 2018 ,"4,8","1,4 k"
4086018,Charming: Un Prince Trop Charmant,85 min, Animation Aventure Comédie,8 janvier 2018 ,"5,6","3,6 k"
2140629,Arizona,85 min, Comédie Thriller,24 août 2018 ,"5,8",8 k
6752992,Heureux comme Lazzaro,128 min, Drame Fantastique Mystère,7 novembre 2018 ,"7,5",19 k
6610158,Rust Creek,108 min, Policier Drame Thriller,15 juillet 2018 ,"5,9",12 k
9081562,Bi bei shang geng bei shang de gu shi,105 min, Romantique,30 novembre 2018 ,"6,2","1,2 k"
5292624,Little Bitches,86 min, Comédie,22 janvier 2018 ,"4,0",749
1773753,Mara,98 min, Policier Horreur Mystère,7 septembre 2018 ,"5,1","8,1 k"
6774786,Invaders,119 min, Action Drame Science-fiction,12 juillet 2018 ,"4,7",18 k
6999052,Mario,124 min, Drame Romantique Sport,1 août 2018 ,"7,4","4,5 k"
3665498,Beyond the Sky,82 min, Mystère Science-fiction Thriller,28 juillet 2018 ,"5,1","4,5 k"
7112154,Asako I & II,119 min, Drame Romantique,2 janvier 2018 ,"7,0","4,4 k"
6675244,Transit,101 min, Drame Science-fiction,25 avril 2018 ,"6,9",11 k
6469548,The Head Hunter,72 min, Fantastique Horreur,5 avril 2018 ,"5,4","6,5 k"
8805374,Las hijas del fuego,115 min, Drame,février 2018 ,"4,9",695
5460858,Noureev,127 min, Biographique Drame,19 juin 2018 ,"6,6","6,5 k"
3319730,Le jour de mon retour,112 min, Aventure Biographique Drame,7 mars 2018 ,"6,0","8,8 k"
5460880,Ideal Home,91 min, Comédie Drame,21 avril 2018 ,"6,4",12 k
7137846,Breaking In,88 min, Action Thriller,29 août 2018 ,"5,4",16 k
6172666,Avengers of Justice: Farce Wars,87 min, Action Comédie Famille,2018,"2,4",595
3823392,Love Sonia,122 min, Drame,14 septembre 2018 ,"7,4",2 k
7913934,The Matchmaker's Playbook,89 min, Comédie Romantique,15 mars 2018 ,"6,2","1,9 k"
5465970,Attrition,85 min, Action Thriller,5 novembre 2018 ,"4,0","1,1 k"
6495770,Action Point,85 min, Comédie,1 juin 2018 ,"5,1",12 k
6951892,Samson,110 min, Action Drame,16 février 2018 ,"4,4","4,6 k"
5034122,Cruise,90 min, Drame Romantique,1 août 2018 ,"5,4","1,3 k"
6426028,Un couteau dans le cœur,102 min, Drame Horreur Mystère,27 juin 2018 ,"6,3","4,9 k"
3920820,Brian Banks,99 min, Biographique Drame Sport,8 décembre 2018 ,"7,2","7,4 k"
6857988,Je ne suis pas un homme facile,98 min, Comédie,13 avril 2018 ,"6,3",15 k
6365796,The Grizzlies,102 min, Biographique Drame Sport,15 septembre 2018 ,"7,5","2,3 k"
2372251,"Blackwood, le pensionnat",96 min, Drame Fantastique Horreur,3 août 2018 ,"5,0",14 k
7170950,Tel père,98 min, Comédie Drame,3 août 2018 ,"6,1",22 k
8459250,Shéhérazade,109 min, Drame Romantique Thriller,5 septembre 2018 ,"7,1","2,4 k"
6164762,The Delinquent Season,103 min, Drame Romantique,27 avril 2018 ,"6,4","1,8 k"
6613878,Clara,105 min, Science-fiction,12 février 2018 ,"6,7","5,2 k"
7339826,"Maquia, When the Promised Flower Blooms",115 min, Animation Aventure Drame,24 février 2018 ,"7,4","6,8 k"
6053472,The Toybox,95 min, Horreur,29 août 2018 ,"3,7","2,4 k"
7460806,The Festival,98 min, Comédie Musical Romantique,14 août 2018 ,"5,8","7,1 k"
8885194,Portraits of Andrea Palmer,74 min, Drame Horreur Thriller,19 octobre 2018 ,"4,9",279
8001346,Astérix - Le Secret de la Potion Magique,87 min, Animation Aventure Comédie,5 décembre 2018 ,"6,7","9,9 k"
6904272,Hyeob-sang,114 min, Action Policier Thriller,19 septembre 2018 ,"6,6","3,4 k"
5459382,The Etruscan Smile,107 min, Drame,1 novembre 2018 ,"6,9","1,7 k"
8436026,Un homme chanceux,162 min, Drame Romantique,19 avril 2018 ,"7,2","6,5 k"
3294746,Un héros ordinaire,119 min, Drame,3 février 2018 ,"6,6","4,2 k"
3079568,Minutes to Midnight,91 min, Action Horreur Mystère,3 juillet 2018 ,"3,5",473
7477310,Der Vorname,91 min, Comédie,18 octobre 2018 ,"7,1","5,8 k"
6556576,Monster Party,89 min, Horreur Thriller,2 novembre 2018 ,"5,5","4,3 k"
6699860,Solo,91 min, Aventure Biographique Drame,12 janvier 2018 ,"5,0","2,9 k"
7745068,My Hero Academia: Two Heroes,96 min, Animation Action Aventure,22 janvier 2018 ,"7,4",11 k
6083230,Petite Forêt,103 min, Drame,3 juillet 2018 ,"7,2","3,1 k"
5227746,The Unthinkable,129 min, Action Romantique Science-fiction,29 mars 2018 ,"6,0","8,2 k"
6792282,Compañeros,122 min, Aventure Biographique Policier,27 mars 2018 ,"7,5",10 k
7816392,Lukas,94 min, Action Drame Thriller,22 août 2018 ,"5,9","5,8 k"
7392212,Rangasthalam,170 min, Action Drame,30 mars 2018 ,"8,2",25 k
3967878,Illang: La Brigade des loups,139 min, Action Science-fiction,19 octobre 2018 ,"5,9","5,3 k"
3107166,Pimp,86 min, Policier Drame Romantique,9 novembre 2018 ,"6,8",11 k
6290798,UFO,88 min, Drame Mystère Science-fiction,4 septembre 2018 ,"6,2",10 k
2924392,Higher Power,93 min, Action Aventure Science-fiction,9 mai 2018 ,"4,7","4,2 k"
8092252,Jigeum mannareo gabmida,132 min, Drame Fantastique Romantique,14 mars 2018 ,"7,7","6,1 k"
7469204,Doris,89 min, Comédie,12 octobre 2018 ,"6,1",665
7026270,Summertime,124 min, Drame,24 août 2018 ,"6,2",737
2160105,I Still See You,98 min, Fantastique Horreur Science-fiction,12 octobre 2018 ,"5,8",10 k
5226192,The Rake,79 min, Horreur Mystère Thriller,28 décembre 2018 ,"3,6",836
9182202,The Least of These: A Christmas Story,101 min, Comédie Drame,22 octobre 2018 ,"5,9",323
5779372,Interview avec Dieu,97 min, Drame Mystère,18 septembre 2018 ,"5,8","4,1 k"
6495094,Little Women,112 min, Drame Famille,28 septembre 2018 ,"5,3","1,3 k"
6119856,Mon âme soeur,96 min, Comédie Drame Romantique,16 février 2018 ,"6,4","9,8 k"
2690226,The Chaperone,108 min, Drame,29 mars 2018 ,"6,6","1,7 k"
7468616,The Boat,88 min, Horreur Mystère Thriller,22 février 2018 ,"5,7","4,1 k"
2069797,Delirium,96 min, Horreur Thriller,22 mai 2018 ,"5,7","7,7 k"
6547170,Représailles,89 min, Action Drame Thriller,16 octobre 2018 ,"4,3","7,7 k"
6512428,Indivisible,119 min, Drame Guerre,26 octobre 2018 ,"5,8","1,3 k"
7938092,On Your Wedding Day,110 min, Comédie Romantique,1 novembre 2018 ,"7,0",3 k
7220754,Hevi reissu,92 min, Comédie Musical,9 mars 2018 ,"7,0","9,4 k"
1662546,Daddy's Girl,81 min, Policier Horreur Thriller,5 octobre 2018 ,"4,7",620
8723216,Eerie,101 min, Horreur Mystère Thriller,27 mars 2018 ,"4,7","2,5 k"
5322168,Snapshots,95 min, Drame,10 février 2018 ,"7,0","2,1 k"
7689052,Daphne & Velma,72 min, Action Comédie Policier,22 mai 2018 ,"4,2","2,1 k"
6155374,Viking: L'Invasion des Francs,160 min, Action Drame Historique,27 juin 2018 ,"5,5","2,8 k"
6485928,Au pays des habitudes,98 min, Comédie Drame,14 septembre 2018 ,"6,2",8 k
7339792,Invincible: Le chemin de la rédemption,98 min, Biographique Drame Historique,14 septembre 2018 ,"5,8","3,2 k"
5936866,Steel Country,89 min, Mystère Thriller,1 janvier 2018 ,"6,2","4,8 k"
7087210,Donnybrook,101 min, Action Drame Thriller,15 février 2018 ,"5,4","2,3 k"
9402676,Doeorak,102 min, Horreur Mystère Thriller,5 décembre 2018 ,"6,3","2,7 k"
9248032,Buttons,115 min, Drame Famille Fantastique,19 novembre 2018 ,"5,3",557
6182078,St. Agatha,103 min, Horreur Thriller,12 mars 2018 ,"4,9","5,9 k"
8011276,Laila Majnu,140 min, Drame Romantique,7 septembre 2018 ,"7,7","3,5 k"
7542576,All About Nina,97 min, Drame,28 septembre 2018 ,"6,2","2,9 k"
7208564,Blood Fest,92 min, Comédie Horreur,31 août 2018 ,"5,4","6,1 k"
3767278,Bayou Caviar,111 min, Policier Thriller,5 octobre 2018 ,"4,7","3,5 k"
8765496,May the Devil Take You,110 min, Horreur Mystère Thriller,24 mars 2018 ,"5,9","4,4 k"
7204348,L'ange,118 min, Biographique Policier Drame,9 janvier 2018 ,"6,9",11 k
4743226,Les sentinelles du Pacifique,120 min, Action Aventure Drame,17 octobre 2018 ,"3,2","4,5 k"
6688354,The Field Guide to Evil,117 min, Horreur,19 décembre 2018 ,"4,8","2,3 k"
9274824,Un Noël de Blanche Neige,90 min, Comédie Drame Famille,26 novembre 2018 ,"4,9",580
7279188,Woman at War,101 min, Aventure Comédie Drame,4 juillet 2018 ,"7,4",10 k
